order_id,user_id,order_amount,order_date
32885,6543,272.35,2025-04-29
32886,6543,152.41,2025-11-15
32887,6543,425.14,2025-03-14
32888,6543,249.92,2025-06-10
32889,6543,485.3,2025-05-31
32890,6543,340.32,2025-03-21
32891,6543,128.87,2025-09-02
32892,6544,135.42,2025-10-02
32893,6544,54.31,2026-01-16
32894,6544,282.86,2025-12-21
32895,6544,423.77,2025-12-05
32896,6544,495.74,2025-12-30
32897,6544,149.49,2025-11-02
32898,6544,215.6,2025-11-29
32899,6544,105.91,2025-09-29
32900,6544,309.66,2025-12-26
32901,6546,353.09,2026-01-31
32902,6546,145.1,2026-02-03
32903,6547,28.16,2025-10-05
32904,6547,258.28,2025-09-19
32905,6547,208.44,2025-12-06
32906,6548,378.55,2025-11-04
32907,6548,40.82,2025-09-15
32908,6548,192.18,2025-10-02
32909,6548,302.2,2026-01-03
32910,6548,286.38,2025-10-09
32911,6548,310.01,2025-10-19
32912,6549,255.42,2026-01-05
32913,6549,222.2,2025-12-05
32914,6549,362.62,2026-02-05
32915,6549,71.21,2026-01-26
32916,6549,253.73,2025-12-24
32917,6549,319.39,2026-01-27
32918,6549,418.16,2025-11-12
32919,6550,407.23,2026-01-31
32920,6550,367.5,2025-05-02
32921,6550,35.15,2025-06-20
32922,6550,414.13,2025-09-20
32923,6551,97.22,2025-09-17
32924,6551,210.0,2025-06-27
32925,6551,244.79,2025-09-19
32926,6551,375.18,2025-12-30
32927,6552,474.32,2025-12-28
32928,6552,264.13,2025-12-23
32929,6552,403.99,2026-01-21
32930,6553,398.59,2025-08-30
32931,6553,302.11,2025-06-20
32932,6553,250.6,2025-09-02
32933,6554,312.79,2025-12-28
32934,6555,459.63,2025-03-16
32935,6555,417.4,2025-10-31
32936,6555,379.65,2025-04-30
32937,6555,313.76,2025-11-01
32938,6555,203.53,2026-01-06
32939,6555,65.85,2025-12-27
32940,6555,293.8,2026-01-15
32941,6555,375.78,2025-04-28
32942,6555,80.14,2025-12-18
32943,6555,448.1,2025-02-16
32944,6556,83.39,2026-01-31
32945,6556,244.53,2026-01-30
32946,6556,425.75,2026-01-30
32947,6557,384.86,2026-02-05
32948,6558,363.53,2025-11-23
32949,6558,350.15,2025-09-24
32950,6558,337.64,2025-11-30
32951,6559,270.38,2025-09-13
32952,6559,194.93,2025-10-01
32953,6559,464.49,2025-10-27
32954,6559,249.16,2025-11-03
32955,6559,22.43,2025-12-04
32956,6559,198.15,2026-02-02
32957,6559,314.35,2025-11-11
32958,6559,149.08,2025-10-29
32959,6560,362.47,2026-02-05
32960,6560,316.42,2026-02-05
32961,6560,329.77,2026-02-05
32962,6560,44.74,2026-02-05
32963,6560,461.37,2026-02-05
32964,6561,393.8,2026-01-18
32965,6561,391.68,2026-01-09
32966,6561,305.0,2026-01-09
32967,6561,322.2,2025-12-28
32968,6561,28.54,2026-01-03
32969,6561,132.39,2025-12-30
32970,6561,463.02,2026-01-18
32971,6561,430.47,2026-01-04
32972,6562,417.84,2025-08-13
32973,6562,236.2,2025-09-02
32974,6562,294.15,2025-11-27
32975,6563,178.85,2026-01-17
32976,6563,22.63,2025-09-16
32977,6563,62.67,2025-06-26
32978,6563,415.52,2025-12-23
32979,6563,337.12,2025-07-15
32980,6563,392.59,2025-11-14
32981,6563,72.55,2025-05-10
32982,6563,213.5,2025-06-16
32983,6563,166.62,2026-02-05
32984,6563,480.91,2025-12-09
32985,6564,287.37,2025-11-25
32986,6564,330.61,2025-12-16
32987,6567,147.21,2025-06-08
32988,6567,176.63,2026-01-26
32989,6567,212.55,2025-06-29
32990,6567,401.84,2025-05-16
32991,6567,468.92,2025-11-10
32992,6567,149.12,2026-01-10
32993,6567,228.47,2026-01-13
32994,6567,75.47,2025-11-07
32995,6568,175.38,2025-10-11
32996,6568,121.18,2025-09-25
32997,6568,378.31,2025-11-19
32998,6568,198.06,2025-07-20
32999,6568,49.0,2025-07-21
33000,6568,115.86,2025-11-10
33001,6568,380.13,2025-10-13
33002,6568,276.01,2025-07-08
33003,6568,305.15,2025-12-07
33004,6569,370.46,2026-01-02
33005,6569,284.62,2025-11-16
33006,6569,470.52,2025-12-06
33007,6569,331.18,2025-11-11
33008,6570,468.1,2026-01-08
33009,6570,55.02,2026-01-02
33010,6571,346.44,2026-01-14
33011,6571,382.21,2026-01-12
33012,6571,328.04,2025-11-29
33013,6571,257.07,2025-12-02
33014,6571,328.53,2025-12-12
33015,6571,312.36,2026-01-05
33016,6571,378.94,2026-01-14
33017,6571,370.6,2026-01-17
33018,6571,376.99,2026-01-02
33019,6572,396.59,2025-12-07
33020,6572,326.92,2025-12-02
33021,6572,473.6,2025-12-10
33022,6572,491.66,2026-01-14
33023,6572,251.99,2026-02-05
33024,6572,140.9,2025-12-19
33025,6572,464.77,2025-12-24
33026,6572,126.15,2025-12-19
33027,6572,448.01,2026-01-30
33028,6572,474.25,2025-12-20
33029,6573,345.08,2026-01-24
33030,6573,48.38,2026-02-04
33031,6573,146.01,2026-01-22
33032,6573,60.66,2026-01-23
33033,6573,477.79,2026-01-26
33034,6573,461.94,2026-01-30
33035,6574,200.17,2025-10-31
33036,6574,270.03,2026-01-25
33037,6574,57.87,2025-07-16
33038,6574,398.22,2025-11-15
33039,6574,284.95,2025-10-17
33040,6574,66.77,2025-12-20
33041,6574,421.8,2025-11-10
33042,6574,45.27,2025-11-28
33043,6574,193.59,2025-07-18
33044,6575,157.76,2026-02-04
33045,6575,481.59,2026-01-24
33046,6575,46.19,2026-01-28
33047,6575,170.97,2026-01-09
33048,6575,491.99,2026-01-13
33049,6575,340.75,2026-01-12
33050,6576,226.1,2025-11-24
33051,6576,326.83,2026-01-17
33052,6577,255.8,2025-09-17
33053,6577,53.04,2026-01-05
33054,6577,180.74,2025-09-15
33055,6577,358.75,2025-08-02
33056,6577,314.0,2025-08-05
33057,6578,412.97,2026-01-03
33058,6578,37.93,2025-07-20
33059,6578,312.26,2025-05-06
33060,6578,69.74,2025-11-04
33061,6578,213.72,2025-11-03
33062,6578,37.07,2025-04-20
33063,6579,129.51,2025-08-17
33064,6579,52.22,2025-11-11
33065,6579,73.41,2025-08-11
33066,6579,48.92,2025-10-22
33067,6579,133.49,2025-09-15
33068,6579,272.88,2025-09-27
33069,6579,273.02,2025-09-10
33070,6580,82.13,2025-09-13
33071,6581,411.1,2025-07-06
33072,6581,93.9,2025-06-30
33073,6582,83.23,2025-09-15
33074,6582,36.3,2025-11-18
33075,6582,168.4,2025-11-25
33076,6583,418.74,2025-10-12
33077,6583,30.24,2025-05-20
33078,6583,443.81,2025-07-31
33079,6583,390.43,2025-05-23
33080,6583,304.95,2025-06-07
33081,6584,400.46,2025-09-08
33082,6584,54.03,2025-08-23
33083,6584,191.53,2025-08-25
33084,6584,130.49,2025-09-21
33085,6584,395.69,2026-01-31
33086,6585,454.9,2025-05-01
33087,6585,323.72,2025-08-01
33088,6585,350.66,2026-01-16
33089,6585,472.98,2025-04-28
33090,6585,479.28,2025-03-30
33091,6585,366.73,2025-10-24
33092,6585,494.68,2025-08-31
33093,6585,22.95,2025-05-23
33094,6585,364.1,2025-04-05
33095,6585,238.59,2025-03-25
33096,6586,377.66,2025-09-21
33097,6586,80.54,2025-11-11
33098,6586,48.0,2025-10-01
33099,6586,194.52,2025-11-13
33100,6587,238.76,2026-01-21
33101,6587,340.7,2025-12-16
33102,6587,431.84,2025-05-26
33103,6587,349.5,2025-05-08
33104,6587,274.01,2025-06-26
33105,6587,495.73,2025-10-13
33106,6589,485.37,2025-12-30
33107,6589,143.63,2025-11-21
33108,6589,101.37,2026-01-14
33109,6589,110.52,2025-11-15
33110,6589,178.09,2025-11-26
33111,6589,215.13,2025-10-12
33112,6589,170.32,2025-10-02
33113,6589,154.98,2025-11-29
33114,6589,176.99,2025-11-28
33115,6589,186.51,2026-01-10
33116,6590,133.14,2025-12-21
33117,6590,37.88,2026-01-02
33118,6590,261.06,2025-12-14
33119,6590,447.97,2025-12-17
33120,6590,37.22,2025-12-03
33121,6591,289.22,2025-09-13
33122,6591,33.77,2026-01-14
33123,6591,406.46,2025-11-29
33124,6591,209.2,2025-10-28
33125,6591,119.57,2025-08-19
33126,6591,91.75,2025-05-09
33127,6591,443.78,2026-01-11
33128,6591,234.76,2025-09-16
33129,6592,361.4,2026-01-26
33130,6592,244.21,2026-01-12
33131,6592,63.2,2026-01-16
33132,6592,168.08,2026-02-04
33133,6593,30.86,2025-08-01
33134,6593,457.24,2025-09-24
33135,6594,140.44,2025-07-21
33136,6594,60.62,2025-12-06
33137,6594,274.07,2026-01-22
33138,6594,472.2,2025-11-02
33139,6594,341.99,2025-08-13
33140,6594,427.27,2026-01-05
33141,6594,50.23,2025-09-01
33142,6594,122.64,2025-10-18
33143,6594,71.49,2025-07-15
33144,6595,33.19,2025-12-23
33145,6595,229.43,2025-12-28
33146,6595,50.77,2025-12-27
33147,6595,278.16,2025-12-26
33148,6595,431.21,2026-01-02
33149,6596,22.71,2026-01-04
33150,6598,102.45,2025-12-03
33151,6598,481.32,2026-01-01
33152,6598,130.27,2025-11-11
33153,6598,375.55,2025-12-26
33154,6599,413.38,2025-12-28
33155,6599,258.47,2025-12-16
33156,6599,115.45,2025-11-15
33157,6600,297.72,2025-06-29
33158,6600,403.78,2025-08-14
33159,6600,24.52,2025-09-08
33160,6600,216.29,2025-07-26
33161,6602,197.32,2026-01-12
33162,6602,471.44,2025-11-21
33163,6602,37.94,2025-12-02
33164,6602,400.89,2026-01-18
33165,6602,39.18,2026-01-29
33166,6602,224.02,2026-01-11
33167,6602,162.83,2025-11-14
33168,6602,56.32,2025-11-17
33169,6603,409.2,2025-09-11
33170,6603,214.49,2025-12-18
33171,6603,330.47,2025-12-26
33172,6603,287.06,2025-11-27
33173,6603,490.9,2025-11-15
33174,6603,421.18,2025-12-20
33175,6603,47.61,2025-08-09
33176,6604,93.42,2025-12-15
33177,6604,99.18,2026-01-22
33178,6604,151.95,2025-10-19
33179,6604,397.3,2025-10-23
33180,6604,307.78,2026-02-01
33181,6604,295.65,2026-01-25
33182,6604,191.64,2026-02-05
33183,6605,192.09,2026-01-13
33184,6605,366.3,2026-01-27
33185,6605,354.33,2026-01-28
33186,6605,365.14,2026-02-01
33187,6606,466.59,2025-03-17
33188,6606,484.69,2025-05-24
33189,6606,179.53,2025-04-21
33190,6606,109.45,2025-12-02
33191,6606,304.16,2025-04-02
33192,6606,458.77,2025-08-14
33193,6606,299.85,2025-10-30
33194,6606,267.03,2025-06-04
33195,6606,147.64,2025-12-09
33196,6608,300.8,2025-07-23
33197,6608,252.53,2025-11-07
33198,6608,199.46,2026-01-06
33199,6608,76.14,2025-06-10
33200,6608,442.22,2025-06-29
33201,6608,295.75,2025-08-10
33202,6608,418.64,2025-04-25
33203,6608,179.42,2025-07-13
33204,6608,148.9,2025-07-07
33205,6608,58.44,2026-01-05
33206,6609,98.14,2026-01-17
33207,6609,437.94,2025-11-13
33208,6609,85.73,2026-01-22
33209,6609,60.49,2026-01-05
33210,6609,288.38,2025-12-12
33211,6609,424.26,2025-11-01
33212,6609,280.83,2025-10-13
33213,6609,279.4,2026-01-09
33214,6610,475.76,2025-12-19
33215,6610,411.2,2025-06-23
33216,6610,415.19,2025-05-25
33217,6610,379.04,2025-11-27
33218,6610,56.0,2025-05-12
33219,6611,117.55,2025-04-17
33220,6611,472.66,2025-10-17
33221,6611,237.24,2025-10-05
33222,6612,482.89,2025-08-28
33223,6612,26.52,2025-11-28
33224,6612,318.52,2025-12-17
33225,6612,452.33,2025-09-15
33226,6612,276.42,2025-08-05
33227,6612,389.52,2025-08-02
33228,6612,163.66,2025-09-03
33229,6612,435.26,2025-09-06
33230,6612,173.2,2025-12-16
33231,6612,469.43,2025-07-24
33232,6614,249.8,2026-02-04
33233,6614,260.88,2026-02-04
33234,6614,44.77,2026-02-04
33235,6614,293.52,2026-02-05
33236,6615,477.63,2025-04-10
33237,6615,383.88,2025-08-29
33238,6615,312.77,2025-10-03
33239,6615,225.65,2025-05-22
33240,6616,331.33,2026-01-05
33241,6616,247.04,2026-02-04
33242,6616,118.17,2026-01-14
33243,6616,233.91,2026-01-17
33244,6616,470.69,2026-01-05
33245,6616,485.06,2026-01-09
33246,6616,130.23,2025-12-29
33247,6616,120.94,2026-02-02
33248,6616,342.48,2026-01-24
33249,6616,368.01,2026-01-24
33250,6617,266.16,2025-11-19
33251,6617,375.92,2026-01-06
33252,6617,208.43,2025-11-20
33253,6617,82.74,2025-10-29
33254,6617,174.54,2025-12-19
33255,6618,117.33,2025-11-18
33256,6618,285.58,2025-12-31
33257,6618,347.0,2025-11-19
33258,6618,221.8,2025-12-11
33259,6618,195.69,2025-11-08
33260,6618,221.9,2026-01-27
33261,6618,280.0,2025-12-28
33262,6618,272.98,2026-01-08
33263,6618,90.31,2026-01-03
33264,6618,492.64,2026-01-13
33265,6619,221.43,2025-07-28
33266,6619,490.31,2025-10-25
33267,6619,484.26,2025-12-04
33268,6619,458.36,2025-10-05
33269,6619,49.27,2026-01-03
33270,6620,380.62,2026-01-20
33271,6620,295.31,2026-01-18
33272,6620,425.03,2026-02-05
33273,6620,183.56,2026-01-19
33274,6621,255.58,2026-01-12
33275,6621,387.05,2026-01-14
33276,6621,206.49,2025-11-05
33277,6621,190.01,2026-01-06
33278,6621,203.94,2025-12-30
33279,6621,104.02,2025-11-25
33280,6622,295.35,2025-05-19
33281,6622,162.43,2025-09-07
33282,6622,418.37,2025-08-13
33283,6622,484.1,2026-01-12
33284,6623,201.18,2025-11-12
33285,6623,268.49,2026-01-08
33286,6623,222.19,2026-01-30
33287,6623,260.58,2025-12-09
33288,6624,119.45,2025-11-04
33289,6624,119.15,2025-12-03
33290,6624,288.81,2026-01-05
33291,6625,104.15,2026-02-04
33292,6625,147.01,2026-02-03
33293,6625,320.71,2026-01-30
33294,6625,398.85,2026-02-05
33295,6625,132.2,2026-02-04
33296,6625,33.6,2026-02-03
33297,6625,481.36,2026-01-30
33298,6626,244.72,2025-08-03
33299,6626,354.45,2025-12-17
33300,6626,144.83,2025-09-18
33301,6626,227.0,2025-07-17
33302,6626,327.66,2025-06-09
33303,6626,400.97,2026-01-05
33304,6626,187.9,2025-06-29
33305,6627,314.38,2026-02-05
33306,6627,172.34,2026-01-14
33307,6627,162.03,2025-12-22
33308,6628,388.78,2026-01-22
33309,6628,193.44,2026-01-25
33310,6629,359.44,2025-10-15
33311,6629,384.58,2025-10-09
33312,6629,345.48,2025-07-25
33313,6629,67.48,2025-07-05
33314,6630,233.47,2025-09-05
33315,6630,389.22,2025-09-19
33316,6630,185.24,2025-10-26
33317,6631,200.04,2025-08-12
33318,6631,456.31,2025-04-05
33319,6631,352.1,2025-10-31
33320,6631,75.96,2025-06-18
33321,6631,203.79,2025-04-08
33322,6631,39.41,2025-05-09
33323,6631,306.21,2025-03-19
33324,6631,212.21,2025-07-13
33325,6632,173.13,2026-01-23
33326,6633,251.41,2025-06-18
33327,6633,449.59,2025-06-21
33328,6633,23.51,2025-05-15
33329,6633,223.82,2025-08-22
33330,6633,414.69,2025-07-19
33331,6633,80.5,2026-01-10
33332,6633,425.21,2025-11-19
33333,6634,73.52,2026-01-04
33334,6634,360.94,2026-01-01
33335,6634,446.73,2026-01-26
33336,6634,429.25,2026-02-01
33337,6634,342.51,2026-01-13
33338,6634,184.41,2026-01-04
33339,6635,171.18,2025-10-13
33340,6635,275.93,2025-11-03
33341,6635,151.35,2025-10-24
33342,6635,94.05,2025-10-06
33343,6635,379.75,2025-12-24
33344,6635,348.04,2026-01-23
33345,6636,445.81,2025-09-26
33346,6636,303.22,2025-10-04
33347,6637,361.78,2026-01-14
33348,6637,274.72,2025-12-27
33349,6637,377.99,2026-01-14
33350,6637,362.29,2026-01-27
33351,6637,307.34,2026-01-23
33352,6637,139.6,2026-01-15
33353,6637,78.95,2026-02-02
33354,6637,439.57,2025-12-19
33355,6637,401.84,2026-01-01
33356,6638,252.39,2025-11-26
33357,6638,151.19,2025-12-03
33358,6638,413.22,2025-12-07
33359,6638,119.09,2025-12-26
33360,6638,430.17,2026-01-28
33361,6638,34.49,2025-11-29
33362,6638,408.79,2026-01-08
33363,6638,454.6,2025-12-08
33364,6639,168.54,2026-01-28
33365,6639,176.82,2025-10-10
33366,6639,457.42,2025-12-27
33367,6639,143.18,2025-08-25
33368,6639,199.95,2026-01-25
33369,6640,393.23,2025-11-28
33370,6640,167.0,2025-07-06
33371,6640,431.64,2025-11-07
33372,6640,252.5,2025-09-17
33373,6640,379.29,2025-12-15
33374,6640,268.52,2025-11-29
33375,6640,229.1,2025-08-01
33376,6640,402.99,2025-07-09
33377,6640,106.58,2025-06-05
33378,6640,200.13,2025-11-17
33379,6641,52.07,2026-01-25
33380,6641,252.63,2026-01-15
33381,6641,46.84,2026-01-28
33382,6641,460.62,2026-01-26
33383,6641,352.12,2026-02-04
33384,6641,137.51,2026-02-01
33385,6642,28.33,2025-12-28
33386,6642,316.29,2025-12-19
33387,6642,443.49,2026-01-04
33388,6643,184.57,2025-12-27
33389,6643,466.95,2026-01-24
33390,6643,239.48,2025-12-29
33391,6643,311.32,2026-01-26
33392,6643,334.28,2025-12-22
33393,6643,309.55,2026-01-11
33394,6643,357.63,2025-12-08
33395,6644,135.05,2025-10-23
33396,6644,30.83,2025-08-16
33397,6644,293.98,2025-12-13
33398,6644,114.86,2025-12-02
33399,6645,25.71,2025-05-02
33400,6645,58.22,2025-10-06
33401,6645,427.73,2025-12-26
33402,6646,336.65,2026-01-24
33403,6646,491.93,2025-12-14
33404,6647,66.63,2026-01-03
33405,6647,443.84,2025-12-17
33406,6647,331.78,2025-12-15
33407,6647,254.64,2025-12-26
33408,6647,304.28,2025-12-24
33409,6647,186.14,2025-12-09
33410,6647,329.6,2026-01-25
33411,6647,473.19,2025-12-24
33412,6647,473.28,2025-12-28
33413,6648,259.64,2025-11-25
33414,6649,440.63,2025-11-07
33415,6650,129.22,2026-01-22
33416,6650,216.31,2025-11-26
33417,6650,470.04,2025-12-20
33418,6650,326.44,2026-01-19
33419,6650,255.23,2026-01-11
33420,6650,319.45,2025-12-09
33421,6650,425.44,2026-01-12
33422,6650,382.92,2026-02-05
33423,6651,486.66,2026-01-20
33424,6651,178.84,2025-11-19
33425,6651,233.99,2025-09-27
33426,6652,107.67,2025-02-28
33427,6652,448.66,2026-02-01
33428,6652,409.31,2025-11-22
33429,6652,119.32,2025-02-09
33430,6652,68.13,2025-04-27
33431,6652,220.31,2025-07-19
33432,6652,156.3,2025-12-06
33433,6653,110.7,2025-05-16
33434,6653,423.97,2025-04-02
33435,6653,71.1,2025-09-14
33436,6653,475.54,2025-12-23
33437,6655,373.05,2025-12-29
33438,6655,344.35,2025-09-11
33439,6655,426.18,2025-10-12
33440,6657,354.07,2026-01-02
33441,6657,420.22,2025-08-24
33442,6657,398.14,2025-10-20
33443,6659,167.9,2025-06-01
33444,6659,274.64,2025-08-16
33445,6659,333.1,2025-08-19
33446,6659,375.84,2025-06-30
33447,6659,150.81,2025-05-29
33448,6659,157.98,2025-09-15
33449,6659,370.72,2026-01-30
33450,6659,408.2,2025-12-11
33451,6660,155.46,2026-01-24
33452,6660,25.27,2026-01-04
33453,6660,274.19,2025-11-17
33454,6660,170.72,2025-12-03
33455,6660,109.04,2025-11-26
33456,6660,30.23,2025-12-27
33457,6660,276.82,2026-01-10
33458,6660,289.05,2026-02-04
33459,6661,108.83,2025-12-12
33460,6661,434.98,2026-01-24
33461,6661,124.44,2025-12-12
33462,6661,231.82,2025-12-05
33463,6661,412.93,2026-01-19
33464,6661,40.41,2026-01-20
33465,6661,415.05,2026-01-15
33466,6661,420.38,2025-12-27
33467,6661,126.7,2026-01-07
33468,6662,161.9,2025-08-25
33469,6663,358.15,2025-12-28
33470,6663,349.29,2025-11-21
33471,6663,474.66,2025-10-24
33472,6663,265.34,2025-10-02
33473,6663,314.53,2026-01-05
33474,6663,192.71,2025-10-09
33475,6664,419.29,2025-10-03
33476,6664,78.9,2025-11-10
33477,6664,42.49,2025-12-20
33478,6664,82.98,2025-07-02
33479,6664,258.14,2025-12-19
33480,6664,23.19,2025-03-21
33481,6664,230.64,2025-06-11
33482,6665,76.24,2026-01-08
33483,6665,397.57,2025-10-18
33484,6665,357.05,2025-11-21
33485,6665,376.43,2025-12-13
33486,6667,158.74,2025-11-14
33487,6667,218.69,2025-12-22
33488,6667,280.21,2025-11-04
33489,6668,404.55,2025-12-16
33490,6668,401.41,2026-01-22
33491,6669,319.87,2025-11-01
33492,6669,272.9,2025-11-01
33493,6669,379.72,2025-12-20
33494,6669,136.48,2025-11-13
33495,6669,284.57,2026-01-30
33496,6669,66.13,2025-11-01
33497,6669,219.0,2025-09-02
33498,6669,192.6,2025-12-28
33499,6669,124.45,2025-11-05
33500,6669,332.29,2026-01-08
33501,6670,121.92,2025-05-05
33502,6670,470.34,2025-05-27
33503,6670,480.27,2025-06-04
33504,6671,352.43,2026-01-19
33505,6671,123.79,2026-01-17
33506,6671,239.93,2026-01-20
33507,6671,283.06,2026-01-22
33508,6671,358.24,2026-02-05
33509,6671,84.31,2026-01-21
33510,6671,194.92,2026-01-21
33511,6671,332.48,2026-02-05
33512,6671,432.97,2026-01-24
33513,6671,491.26,2026-01-25
33514,6672,413.98,2025-09-04
33515,6672,57.56,2025-09-02
33516,6672,303.98,2025-10-12
33517,6672,435.42,2025-08-25
33518,6672,246.85,2026-02-05
33519,6672,315.44,2025-10-24
33520,6672,375.95,2025-12-08
33521,6673,380.93,2026-01-31
33522,6673,445.52,2026-02-03
33523,6673,128.23,2026-01-19
33524,6673,486.97,2026-01-23
33525,6673,215.44,2026-01-27
33526,6674,243.79,2026-01-22
33527,6674,325.7,2026-01-12
33528,6674,397.55,2026-01-09
33529,6674,340.65,2026-01-17
33530,6674,156.15,2026-01-21
33531,6674,68.03,2025-12-26
33532,6674,193.5,2026-01-04
33533,6675,175.02,2025-12-25
33534,6676,152.09,2026-01-03
33535,6676,263.5,2025-03-28
33536,6676,477.18,2025-06-08
33537,6676,30.18,2025-07-15
33538,6676,220.74,2025-09-23
33539,6676,128.8,2025-09-20
33540,6677,386.86,2025-10-11
33541,6677,304.33,2025-12-26
33542,6677,477.6,2025-10-07
33543,6677,85.75,2025-11-05
33544,6677,46.05,2026-01-24
33545,6677,45.72,2025-10-17
33546,6677,302.44,2025-10-05
33547,6677,387.94,2025-10-10
33548,6677,428.13,2025-10-14
33549,6678,483.51,2025-12-21
33550,6678,419.01,2026-01-22
33551,6678,473.29,2026-01-18
33552,6678,113.74,2026-02-01
33553,6678,445.25,2026-01-22
33554,6678,288.06,2026-01-15
33555,6678,75.13,2025-12-28
33556,6678,171.17,2025-12-26
33557,6679,279.61,2025-09-17
33558,6679,104.36,2025-11-22
33559,6679,483.38,2025-11-15
33560,6679,372.28,2025-09-01
33561,6679,235.42,2026-02-04
33562,6680,129.84,2026-01-28
33563,6680,69.56,2025-12-17
33564,6681,276.87,2025-10-31
33565,6681,103.13,2026-01-22
33566,6682,100.51,2025-07-13
33567,6682,450.58,2026-01-30
33568,6682,434.43,2025-05-06
33569,6682,478.98,2025-06-22
33570,6682,385.03,2025-12-22
33571,6683,240.25,2026-01-19
33572,6684,353.45,2025-09-04
33573,6684,269.01,2025-08-17
33574,6684,368.18,2025-09-04
33575,6684,142.11,2026-01-06
33576,6684,153.02,2025-10-05
33577,6684,333.66,2025-07-14
33578,6684,45.27,2026-01-18
33579,6684,230.86,2025-12-23
33580,6684,463.14,2025-12-13
33581,6684,358.7,2025-08-19
33582,6685,192.2,2025-11-26
33583,6685,448.33,2025-09-17
33584,6685,210.65,2026-01-23
33585,6685,227.66,2025-07-29
33586,6685,72.83,2026-02-05
33587,6686,144.51,2025-12-23
33588,6686,327.44,2026-01-22
33589,6687,357.89,2026-01-08
33590,6687,153.44,2026-01-07
33591,6687,86.99,2025-12-05
33592,6687,201.87,2026-01-23
33593,6687,28.05,2026-01-18
33594,6687,173.06,2025-12-31
33595,6687,183.34,2026-01-09
33596,6688,414.66,2026-01-21
33597,6688,327.83,2025-12-31
33598,6688,420.25,2026-02-05
33599,6688,149.43,2026-01-23
33600,6688,54.09,2026-01-28
33601,6689,183.23,2026-01-20
33602,6689,328.58,2025-12-08
33603,6689,183.45,2025-12-17
33604,6689,292.26,2025-12-26
33605,6689,309.86,2026-01-08
33606,6690,56.07,2025-12-13
33607,6690,497.43,2025-12-13
33608,6690,297.18,2026-01-04
33609,6690,248.01,2025-12-11
33610,6690,123.83,2025-12-14
33611,6690,40.03,2025-12-24
33612,6691,223.57,2026-01-01
33613,6691,49.57,2025-12-21
33614,6691,469.5,2025-10-14
33615,6692,196.47,2025-12-22
33616,6692,180.41,2025-12-13
33617,6693,163.77,2025-11-16
33618,6693,310.98,2026-01-18
33619,6693,162.94,2025-10-20
33620,6693,244.78,2025-10-11
33621,6693,344.42,2026-02-02
33622,6693,472.79,2026-01-20
33623,6694,127.45,2025-10-29
33624,6694,292.67,2025-09-15
33625,6695,32.96,2026-01-18
33626,6695,444.54,2026-01-18
33627,6695,268.68,2026-01-14
33628,6695,495.12,2026-01-22
33629,6695,459.51,2026-01-17
33630,6695,275.44,2026-01-28
33631,6695,384.02,2026-01-27
33632,6695,370.81,2026-01-16
33633,6695,91.24,2026-01-21
33634,6696,263.26,2026-01-24
33635,6696,32.71,2026-01-27
33636,6696,491.78,2026-02-02
33637,6696,497.48,2026-01-31
33638,6696,67.03,2026-01-16
33639,6696,271.07,2026-01-15
33640,6696,466.69,2026-01-07
33641,6696,427.81,2026-02-03
33642,6696,173.06,2026-01-20
33643,6697,340.72,2025-05-10
33644,6697,156.17,2025-02-25
33645,6697,210.11,2025-09-01
33646,6697,286.66,2025-12-16
33647,6697,25.53,2025-05-05
33648,6697,184.93,2025-10-14
33649,6699,30.74,2025-12-13
33650,6699,157.59,2026-01-28
33651,6699,483.1,2026-01-08
33652,6700,104.95,2026-01-08
33653,6700,330.04,2025-11-25
33654,6700,294.56,2025-12-20
33655,6700,425.82,2025-11-02
33656,6700,112.9,2025-11-16
33657,6700,42.84,2026-01-09
33658,6700,275.96,2025-10-29
33659,6700,104.29,2026-01-05
33660,6700,200.01,2025-12-28
33661,6700,472.72,2025-11-20
33662,6701,35.48,2025-12-29
33663,6701,410.9,2025-10-20
33664,6702,165.86,2025-12-17
33665,6702,104.52,2026-01-12
33666,6702,109.02,2025-12-31
33667,6702,446.53,2025-11-22
33668,6702,161.83,2026-01-15
33669,6702,387.89,2026-01-31
33670,6703,60.62,2025-10-03
33671,6703,74.99,2025-06-27
33672,6703,266.32,2026-01-07
33673,6703,317.36,2025-06-13
33674,6703,237.47,2025-10-16
33675,6703,355.96,2025-12-22
33676,6703,221.98,2025-11-28
33677,6703,298.13,2025-11-15
33678,6703,93.34,2026-01-13
33679,6705,475.61,2026-02-04
33680,6705,205.89,2026-01-21
33681,6705,297.23,2026-01-25
33682,6705,83.05,2026-01-23
33683,6705,311.66,2026-01-15
33684,6705,157.46,2026-01-28
33685,6705,315.03,2026-01-19
33686,6705,71.7,2026-01-24
33687,6706,331.83,2026-02-04
33688,6706,316.99,2025-12-10
33689,6708,150.74,2025-11-11
33690,6708,394.4,2025-10-07
33691,6708,455.62,2025-08-16
33692,6708,288.89,2025-08-31
33693,6709,367.22,2025-12-08
33694,6709,312.67,2025-09-16
33695,6709,424.66,2026-01-22
33696,6709,440.52,2025-07-18
33697,6710,69.21,2025-12-19
33698,6710,161.2,2026-01-17
33699,6710,352.83,2025-08-03
33700,6710,368.26,2025-04-15
33701,6710,408.93,2025-07-05
33702,6710,36.46,2025-11-30
33703,6710,222.78,2025-08-25
33704,6710,95.34,2025-08-07
33705,6710,490.39,2025-11-14
33706,6711,383.28,2026-02-04
